,Open,High,Low,Close,Volume,Market Cap,Open,High,Low,Close,Volume,Market Cap,Open,High,Low,Close,Volume,Market Cap,Open,High,Low,Close,Volume,Market Cap,Open,High,Low,Close,Volume,Market Cap,Open,High,Low,Close,Volume,Market Cap,Coin
0,0.00144,0.001601,0.000653,0.0011099999999999999,296,-,0.001764,0.002,0.001625,0.001625,222,9799,0.022221,0.024307,0.018517,0.020256,3086,144478,0.046882,0.04969,0.045091,0.045229000000000005,2392,305422,0.098088,0.103184,0.089964,0.098457,10476,640755,0.156991,0.171123,0.155016,0.166933,2746,1028470,TRUMP
0,0.047661,0.047661,0.041468,0.043637999999999996,13133,-,0.162767,0.176345,0.142716,0.153802,37214,48830100,0.362716,0.485521,0.357348,0.455084,304295,56659800,0.106766,0.106766,0.088551,0.09979600000000001,238460,18746300,,,,,,,,,,,,,BDL
0,0.000883,0.000884,0.000869,0.0008699999999999999,131,-,0.000619,0.000652,0.000518,0.000587,28,-,0.000988,0.000998,0.000802,0.000932,63,15043,0.002073,0.002086,0.001913,0.0020570000000000002,81,31823,0.011088,0.011554,0.011088,0.011444,6196,173644,0.023104,0.02354,0.019241,0.019936000000000002,432,366616,POST
0,0.104097,0.104224,0.103676,0.103942,113,3060,0.080065,0.085645,0.049556,0.056374,68,4817,0.045554,0.055483,0.045408,0.046249,1,3928,0.148272,0.149121,0.041524,0.047175,49,15632,0.551546,0.631041,0.550128,0.630512,46,58149,1.31,2.25,1.24,1.83,637,431623,BUCKS
0,0.188154,0.461927,0.188016,0.340881,3016480,-,0.225041,0.225788,0.152541,0.179455,13700,746094,0.095539,0.096439,0.052696,0.08148,21963,312252,0.151135,0.154116,0.123137,0.139225,380,493951,,,,,,,,,,,,,XBL
0,0.000936,0.000937,0.000906,0.000916,1,552,,,,,,,,,,,,,,,,,,,0.025387,0.027105,0.020081,0.023156,2815,29808,,,,,,,ARCO
0,0.02266,0.027298,0.02054,0.02249,107543,-,0.051116,0.062711,0.043488,0.06250800000000001,234774,804910,0.154443,0.156958,0.137723,0.140046,4133,2431970,,,,,,,,,,,,,,,,,,,XCPO
0,0.016371,0.02392,0.01625,0.02392,44108,-,0.042804,0.049271,0.04031,0.043617,71635,2679760,0.003934,0.004,0.002731,0.003128,24592,561680,,,,,,,,,,,,,,,,,,,OPC
0,0.005311,0.005321,0.005301,0.005321,5,-,0.005276,0.005526,0.005068,0.005255,5,-,,,,,,,0.005868,0.00931,0.004304,0.008674,297,658780,0.009369,0.009971,0.009106,0.009112,48,1061950,0.001365,0.001476,0.000932,0.00122,13,156442,RBT
0,0.424225,88.22,0.424225,0.695046,53765,1060560,0.487423,0.529344,0.487287,0.487367,31379,4919230,0.04878,0.053422,0.047188,0.048053,43121,492318,0.071979,0.776833,0.069203,0.7544649999999999,122834,728880,,,,,,,,,,,,,RLT
0,0.075124,0.086053,0.075116,0.08569199999999999,33929,-,0.135374,0.14455,0.106295,0.122734,8367,1070310,,,,,,,0.080544,0.098955,0.069978,0.09864099999999999,753,684620,,,,,,,,,,,,,OTX
0,406.55,433.29,393.09,433.29,60,35454,377.81,385.54,340.4,367.23,8,20104,324.19,353.67,319.27,338.41,1382,15092,302.75,302.75,262.4,274.55,4332,19885,307.75,323.85,268.44,316.77,802,14100,611.72,677.37,610.22,649.08,2,35379,BITBTC
0,0.205152,0.241278,0.173798,0.173798,1331,182340,0.41402,0.491317,0.360108,0.427972,3338,500144,0.075196,0.079719,0.06458,0.074646,179,139454,0.031477,0.034035,0.030638,0.031806,96,110197,0.009368,0.00954,0.008359,0.008483,986,141328,0.000405,0.000405,0.000286,0.00038500000000000003,222,70350,TEK
0,17.79,19.52,17.25,17.25,233,10477,17.99,18.22,17.08,17.33,0,10524,17.38,18.7,17.21,18.57,231,8667,15.55,15.6,14.62,14.69,28,6975,15.06,15.25,14.88,15.02,33,8562,,,,,,,BITSILVER
0,0.011663,0.01289,0.010801,0.012481,-,32368,0.022468,0.029152,0.019954,0.024308,-,78014,0.002113,0.002187,0.001545,0.0015970000000000001,-,8776,0.026764,0.033249,0.025126,0.032799,7065,208393,0.001634,0.001635,0.001259,0.001274,60,26176,0.000421,0.000451,0.000404,0.000404,38,14004,PXC
0,30.7,32.12,9.39,20.21,384056,-,1.57,2.46,1.55,2.38,36631,324196,,,,,,,,,,,,,,,,,,,,,,,,,QBIC
0,0.01283,0.014488,0.012793,0.014465,209739,-,0.009298,0.009298,0.005127,0.0057729999999999995,108945,-,0.001472,0.002462,0.001067,0.002287,86226,1030630,,,,,,,,,,,,,,,,,,,BTCA
0,0.090608,0.096489,0.048295,0.075948,93337,-,0.054455,0.07902,0.043283,0.047809,455,190591,0.140588,0.147439,0.128898,0.142595,10849,492057,,,,,,,,,,,,,,,,,,,SGR
0,0.003953,0.003963,0.003952,0.003954999999999999,264,-,0.000654,0.000788,0.000599,0.000607,76,4871,0.000619,0.000752,0.000617,0.000659,23,9123,0.000386,0.000409,0.000353,0.000357,54,7568,0.002673,0.002676,0.00248,0.002643,32,58255,,,,,,,XRE
0,0.000778,0.001775,0.000768,0.001009,48512,-,0.001368,0.001562,0.001257,0.00146,833,82985,0.002419,0.002891,0.002306,0.002791,2573,153409,0.005908,0.007174,0.005808,0.006038,382,405688,,,,,,,,,,,,,DRXNE
0,0.693622,3.06,0.693622,2.32,1715520,-,0.415585,0.438014,0.38582,0.39703499999999997,17518,892314,0.122018,0.135034,0.120866,0.128441,3632,317190,,,,,,,,,,,,,,,,,,,STN
0,0.138658,0.159952,0.068893,0.079828,338,-,9.2,10.52,7.41,7.87,128379,4293930,1.76,1.86,1.42,1.47,4814,1502510,0.65887,0.807796,0.573022,0.596771,38230,899949,,,,,,,,,,,,,MNE
0,0.000408,0.000948,0.000408,0.0009480000000000001,278,-,0.000115,0.000137,2.3e-05,0.00011200000000000001,489,8522,0.000702,0.001268,0.00055,0.001268,3,80025,0.002563,0.003036,0.00223,0.0028309999999999997,849,231780,0.006902,0.006918,0.005861,0.006712999999999999,6,624083,,,,,,,TSE
0,0.054233,0.065872,0.054233,0.058986000000000004,141,12009,0.026913,0.048255,0.012498,0.04805,258,5960,,,,,,,,,,,,,,,,,,,,,,,,,LCP
0,0.0133,0.015516,0.013258,0.015509,8615,-,0.034459,0.03597,0.027269,0.028192000000000002,4924,319964,0.1137,0.16846,0.112504,0.12160499999999999,1311,1055760,,,,,,,,,,,,,,,,,,,EBCH
0,0.056293,0.077561,0.055624,0.077427,2396,-,0.068843,0.071841,0.04188,0.07154400000000001,128,481904,0.045005,0.046106,0.035896,0.037087,126,315037,0.074284,0.094399,0.070827,0.079746,4813,519986,,,,,,,,,,,,,SHDW
0,0.102035,0.345,0.102035,0.188305,10368,-,0.090432,0.092471,0.073431,0.088227,1744,-,0.110028,0.213369,0.087796,0.10663099999999999,5061,-,0.11405,0.119077,0.093853,0.100346,2106,653774,,,,,,,,,,,,,ACC
0,0.06506,0.072419,0.055921,0.06391799999999999,12766,113842,0.008584,0.010152,0.008491,0.009509,2704,350291,0.031397,0.039203,0.028039,0.038267,77784,796715,0.037509,0.038259,0.035126,0.035191,7669,996531,0.027188,0.031204,0.017107,0.018081,3474,2008580,,,,,,,CNT
0,0.800481,1.71,0.770835,1.66,51484,-,0.22348,0.32072,0.209677,0.223619,17207,832300,,,,,,,,,,,,,,,,,,,,,,,,,GRLC
0,0.001532,0.001532,0.00019,0.00025,108,13719,0.000527,0.000909,0.000527,0.0008179999999999999,100,5221,0.001235,0.001242,0.000996,0.001008,44,15487,0.00053,0.000535,0.000483,0.00049,101,9107,0.000567,0.000627,0.000564,0.000604,81,16125,0.000677,0.000677,0.000609,0.00061,31,47832,TRK
0,0.002744,0.002744,0.002735,0.0027370000000000003,851,14279,0.028441,0.029288,0.025526,0.027805,793,148000,0.283092,0.31054,0.195845,0.23057199999999997,9862,1761010,0.049734,0.050191,0.040627,0.044616,532,310313,,,,,,,,,,,,,MAO
0,4e-05,0.000362,4e-05,0.000276,497187,-,0.001044,0.001044,0.000884,0.000906,39054,1643310,0.001403,0.001469,0.000566,0.001047,401863,2208820,,,,,,,,,,,,,,,,,,,ERC20
0,0.007087,0.007115,0.001797,0.002307,85,-,0.00246,0.003059,0.002288,0.002751,467,11664,0.00229,0.002381,0.002059,0.0021969999999999997,264,20934,0.000664,0.000664,0.000594,0.000598,39,11547,0.000303,0.000311,0.000297,0.000301,33,9931,0.000834,0.000892,0.000772,0.000792,153,40832,TIT
0,0.001969,0.001969,0.001318,0.001367,2095,196924,0.001651,0.001652,0.001544,0.0016170000000000002,651,165221,0.000315,0.000367,0.00017,0.000248,47,33066,0.00058,0.000667,0.000532,0.000594,386,61964,0.008922,0.009798,0.007793,0.009567,4764,107324,0.045969,0.047131,0.042149,0.044267,4133,560066,MOJO
0,0.000868,0.00413,0.000757,0.00293,109740,8964,0.002361,0.002361,0.000808,0.001536,780,46216,0.007431,0.008125,0.006452,0.006483,262,426435,,,,,,,,,,,,,,,,,,,GRIM
0,0.004138,0.004138,0.0041,0.004123,2040,41384,0.081323,0.105373,0.074239,0.083579,217069,813231,0.068547,0.086067,0.064198,0.077402,18082,1401790,,,,,,,,,,,,,,,,,,,BTCRED
0,0.009868,0.029447,0.009817,0.025533,10451,-,0.010318,0.011018,0.010194,0.010384000000000001,1104,4967650,0.000824,0.000849,0.000626,0.0007019999999999999,1826,403529,0.010505,0.0116,0.008419,0.011089,133670,5274700,,,,,,,,,,,,,DAXX
0,9.7e-05,9.7e-05,9.7e-05,9.7e-05,2,-,0.000253,0.000279,0.000238,0.00023999999999999998,1037,99216,0.000145,0.000166,0.000128,0.000155,22,57420,0.000126,0.000127,7.6e-05,0.000109,25,51378,0.0003,0.000301,0.000201,0.00022799999999999999,569,121937,,,,,,,CJ
0,0.199248,0.391722,0.19873,0.31242600000000004,19143,-,0.191118,0.216444,0.170102,0.17819100000000002,65763,545034,0.355356,0.471572,0.288914,0.442096,18145,1868730,0.049375,0.049947,0.043853,0.046923,53081,404323,,,,,,,,,,,,,WHL
0,0.004726,0.005361,0.0045,0.0046689999999999995,1323,30195,0.003887,0.007035,0.003004,0.005783,695,24835,0.002503,0.002547,0.002423,0.002424,50,26161,0.006572,0.014839,0.006504,0.014377000000000001,3038,88043,0.013503,0.015824,0.012313,0.015211,2198,200896,,,,,,,GB
0,0.014903,0.087808,0.014081,0.029564999999999998,268521,-,0.02973,0.035033,0.02921,0.031170999999999997,8378,356762,0.29304,0.322382,0.250385,0.261561,172654,3516480,,,,,,,,,,,,,,,,,,,ETG
0,3.4e-05,3.5e-05,3.4e-05,3.5e-05,0,-,1.8e-05,1.8e-05,1.8e-05,1.8e-05,0,-,0.000277,0.000426,0.000275,0.000291,0,-,0.000575,0.000968,0.000545,0.000968,14,13754,0.001361,0.00153,0.001354,0.001513,12,34910,0.010594,0.010804,0.008034,0.008232,1627,430051,PAK
0,0.017727,0.047309,0.01767,0.047154,12612,202546,0.101726,0.118753,0.078587,0.10335499999999999,33112,1274610,0.085365,0.109086,0.06957,0.094297,7721,1069610,0.032538,0.037923,0.031445,0.031577999999999995,26,407698,,,,,,,,,,,,,TKR
0,2.6,2.79,2.59,2.78,21319,-,0.534855,0.58554,0.475262,0.514124,5640,-,0.365786,0.699626,0.310588,0.659173,156901,1654490,0.048273,0.056967,0.048171,0.05045,539,247309,,,,,,,,,,,,,CCT
0,16.11,18.96,12.16,13.32,65765,-,1.73,2.99,1.57,1.84,5767,-,,,,,,,,,,,,,,,,,,,,,,,,,ORE
0,0.001182,0.001182,0.001182,0.001182,56,887,0.003301,0.004212,0.003169,0.0032549999999999996,436,8370,0.058586,0.071127,0.055769,0.067647,112792,830804,0.10912,0.167882,0.105496,0.133099,54392,2993460,,,,,,,,,,,,,ONX
0,13.53,38.11,10.18,35.3,60041,123778,11.04,12.62,8.48,9.74,12568,222507,0.558304,0.608766,0.556495,0.568086,255,22068,0.170093,0.178469,0.08234,0.17036099999999998,117,16126,0.030662,0.036731,0.029862,0.029891,52,6838,0.016278,0.01764,0.01595,0.016467,1,4007,RPC
0,1195.79,1207.04,1175.31,1187.17,72,-,1276.39,1303.34,1230.17,1258.1,1050,18076,1339.86,1440.61,1213.46,1440.61,1560,17340,,,,,,,1066.39,1073.45,1040.55,1062.48,27,7301,1819.53,1844.38,1768.02,1783.28,0,21502,BITGOLD
0,0.000296,0.000308,0.000294,0.000303,38,-,0.000316,0.000375,0.000315,0.000337,6,-,0.000326,0.000457,0.000325,0.00045700000000000005,2,-,0.000559,0.00056,0.000478,0.000489,5,-,0.000486,0.000494,0.000475,0.000481,0,-,0.000579,0.000714,0.000573,0.000609,39,-,IRL
0,0.016704,0.02051,0.016704,0.016871,9113,-,0.030697,0.030997,0.017965,0.019071,6601,-,0.089486,0.090877,0.052775,0.064791,9847,-,,,,,,,,,,,,,,,,,,,PNX
0,0.293061,0.690504,0.264379,0.6375770000000001,24881,-,4.28,4.87,3.22,4.27,211296,-,0.500102,0.564029,0.483028,0.545747,11084,-,,,,,,,,,,,,,,,,,,,TOK
0,0.053499,0.055608,0.053455,0.054384,-,12798,,,,,,,,,,,,,0.193208,0.193249,0.131859,0.131859,8126,286537,0.030655,0.032913,0.030655,0.031927,976,69544,0.023234,0.027435,0.022058,0.025924000000000003,4392,52708,SRC
0,0.07857,0.078641,0.078163,0.078641,4427,-,0.034234,0.03823,0.032236,0.035787,3864,2074430,0.024713,0.025664,0.017667,0.020132,9109,1497510,,,,,,,,,,,,,,,,,,,CTX
0,0.656751,1.07,0.475531,0.8270649999999999,21293,-,0.63348,0.731467,0.591065,0.621942,2465,-,0.074562,0.092494,0.073847,0.078126,623,209833,,,,,,,,,,,,,,,,,,,GLS
0,0.000254,0.000254,0.000228,0.00025299999999999997,7427,-,7.7e-05,0.000102,4.5e-05,4.6e-05,432,30712,0.000701,0.000705,9.2e-05,0.00018999999999999998,117,281424,6e-05,0.000343,5.7e-05,0.00021099999999999998,50,24140,,,,,,,,,,,,,MCRN
0,0.080873,0.099423,0.047358,0.052983,2881,-,0.009066,0.010803,0.008456,0.008617,273,14601,0.005111,0.006721,0.004671,0.006235,299,17672,0.005947,0.006312,0.005887,0.006267,1,23068,0.002873,0.003602,0.002873,0.002927,0,11149,0.017009,0.017219,0.010793,0.010820999999999999,37,66016,SLG
0,0.000161,0.000162,0.000161,0.000162,629,17594,0.000337,0.000353,0.000226,0.000254,294,36807,0.000234,0.000336,0.000167,0.000264,117,25614,0.000242,0.000337,0.00021,0.000336,4,26499,0.001144,0.001311,0.000941,0.0012460000000000001,71,125356,,,,,,,IMX
0,0.01679,0.017927,0.014486,0.017289,119,4380,0.024829,0.037015,0.024488,0.024674,563,9081,0.003465,0.007198,0.003402,0.004235,19,2012,0.008198,0.008203,0.005707,0.007882,111,7120,0.004197,0.00454,0.004177,0.004503,25,6165,0.045838,0.046995,0.041693,0.045768,37,117568,SWING
0,0.142218,0.279193,0.142218,0.260226,117178,-,0.144916,0.144916,0.109048,0.13558299999999998,3068,290936,0.153187,0.242573,0.153187,0.190206,1921,307541,,,,,,,,,,,,,,,,,,,ZCG
0,0.001976,0.001988,0.001703,0.001813,11,-,0.00061,0.003419,0.000514,0.001035,57,-,0.0016,0.001601,0.001051,0.001053,86,38392,0.000957,0.000959,0.00086,0.0008609999999999999,59,22957,0.004767,0.006018,0.004607,0.005372999999999999,6355,114419,,,,,,,NEWB
0,0.007516,0.00881,0.007104,0.0088,222,11109,0.002136,0.00214,0.001565,0.001637,145,5104,,,,,,,,,,,,,0.000107,0.000107,7.9e-05,8.9e-05,2,1878,,,,,,,PLC
0,0.109581,0.109785,0.105165,0.107471,26121,-,0.179721,0.185073,0.16756,0.183429,71250,2314570,0.069309,0.078715,0.048975,0.06966499999999999,825,892608,0.10911,0.109236,0.07739,0.097098,1196,1405190,,,,,,,,,,,,,FNC
0,0.31697,0.496031,0.31697,0.381666,580241,-,0.015831,0.016276,0.012667,0.012985,2961,1041700,0.009159,0.011661,0.008094,0.009699,325304,602705,0.007502,0.008655,0.00625,0.007605,1496,493664,,,,,,,,,,,,,NTO
0,0.081798,0.081834,0.062388,0.062541,1267,-,0.042922,0.069261,0.012011,0.027132,24326,379242,0.006943,0.007967,0.005297,0.005967,6626,247465,0.00902,0.009674,0.007074,0.007988,37450,1215630,0.003819,0.003825,0.002865,0.003066,96833,724514,,,,,,,XHI
0,5.76,5.8,4.58,5.15,167331,-,2.98,3.26,2.44,2.68,41137,893015,0.060708,0.064194,0.054899,0.06361900000000001,1019,24284,0.238193,0.280612,0.225816,0.246515,10996,250954,,,,,,,,,,,,,ECO
0,2.3,2.3,2.3,2.3,231,461461,0.004673,0.006359,0.003189,0.006321,167,2145,0.003267,0.003626,0.002691,0.00278,102,3032,0.007646,0.015265,0.007641,0.008064,994,11977,0.025062,0.025407,0.024822,0.02536,27,41938,0.579394,0.581384,0.46102,0.49251300000000003,24789,969548,INFX
0,0.001324,0.006359,0.000825,0.005737,29499,25102,0.007432,0.008069,0.00707,0.007234999999999999,2948,160665,0.000999,0.002178,0.00094,0.001091,192,23763,0.003893,0.007065,0.003743,0.004409000000000001,2296,103762,,,,,,,,,,,,,GLT
0,0.002191,0.0022,0.001509,0.00151,75,-,0.000292,0.000366,8.7e-05,0.000121,3,-,0.000639,0.000653,0.000393,0.00040599999999999995,7,-,0.000563,0.0008,0.000555,0.000607,4,-,0.0006,0.000643,0.000586,0.000588,25,2326,0.015908,0.017306,0.013281,0.014632,347,118422,BOLI
0,0.035403,0.058622,0.035403,0.048835,6732,4800,0.044741,0.045179,0.032687,0.035269,6,11675,0.046622,0.047454,0.044134,0.046149,6,12207,0.050385,0.050707,0.046352,0.046611,10,13192,,,,,,,,,,,,,SCS
0,0.047169,0.047298,0.019938,0.024919999999999998,569,-,0.032658,0.038096,0.032528,0.037596,3413,44188,0.112627,0.117356,0.108223,0.116657,18139,242706,0.034816,0.035176,0.027985,0.029908999999999998,435,114405,0.046898,0.04939,0.044725,0.046198,815,235526,,,,,,,PASL
0,0.109728,0.87356,0.091306,0.590555,449524,-,0.272393,0.834471,0.266982,0.618225,575908,408589,0.253597,0.304943,0.163125,0.26168600000000003,134346,380396,0.163222,0.171261,0.151849,0.171261,7680,244832,,,,,,,,,,,,,ETHD
0,0.00439,0.007059,0.004389,0.006533,1463,36873,0.003089,0.003354,0.001964,0.0021079999999999996,84,42316,0.004073,0.005664,0.004073,0.00474,2308,96824,0.001994,0.002133,0.001977,0.0019809999999999997,139,60174,,,,,,,,,,,,,888
0,1.03,1.08,0.773294,0.8487950000000001,22824,-,0.180954,0.208734,0.147701,0.202245,4707,174140,0.00931,0.015568,0.009205,0.013202,13650,14164,,,,,,,,,,,,,,,,,,,AERM
0,0.00101,0.00101,0.000991,0.0010019999999999999,21,625,0.00146,0.001485,0.001391,0.001392,6,906,0.001834,0.002765,0.001833,0.002763,3,1142,0.006057,0.006186,0.004286,0.005797999999999999,1986,3795,0.041359,0.054317,0.041311,0.051766,61,26070,,,,,,,MST
0,0.000104,0.000144,0.000104,0.000138,348,-,7.7e-05,8.8e-05,6e-05,8.8e-05,11,2617,0.000263,0.000282,0.000229,0.000281,18,10652,0.000316,0.000316,0.000276,0.000281,8,12799,0.000243,0.000314,0.00022,0.000264,28,9822,,,,,,,GPU
0,0.000191,0.000191,0.000191,0.00019099999999999998,0,-,,,,,,,,,,,,,0.000265,0.000265,0.000265,0.000265,0,5601,0.000294,0.000305,0.00029,0.000292,0,6385,0.008833,0.009288,0.008191,0.009193999999999999,5,200973,BUMBA
0,0.014392,0.060575,0.014349,0.060548000000000005,605,-,0.009383,0.01093,0.003202,0.003393,51,45604,0.012367,0.0145,0.012278,0.013847,164,64278,0.03728,0.04494,0.02219,0.024452,272,213290,,,,,,,,,,,,,BTPL
0,0.002071,0.005237,0.002059,0.0052,1074,2521,0.003585,0.003755,0.002962,0.0029620000000000002,175,9383,0.001099,0.001189,0.000962,0.001006,53,5895,0.00106,0.001103,0.001042,0.001073,12342,6926,0.003029,0.003497,0.002979,0.0034939999999999997,466,23510,0.001106,0.001214,0.001045,0.001073,73,8979,BSTY
0,0.610618,0.733988,0.534317,0.6085699999999999,12058,-,0.262951,0.304852,0.243705,0.292416,53124,-,1.29,1.51,1.14,1.14,35239,1308050,,,,,,,,,,,,,,,,,,,DSR
0,1.16,1.16,1.16,1.16,440,1317,1.05,1.07,1.02,1.05,17,1243,,,,,,,,,,,,,1.18,1.2,1.18,1.18,0,1546,1.1,1.25,1.05,1.12,51283,75455,BITEUR
0,0.000363,0.000881,0.000355,0.000877,46,164713,0.000121,0.000129,0.000118,0.000118,29,56586,,,,,,,7.5e-05,8.1e-05,6e-05,7.7e-05,28,5270,0.000195,0.000213,0.00016,0.000164,3,23127,0.000155,0.000161,0.000155,0.000156,20,22376,CESC
0,0.000497,0.000497,0.000497,0.0004969999999999999,76,2311,0.000153,0.000274,0.000141,0.00014099999999999998,0,1170,0.000156,0.000157,0.000129,0.000147,15,1484,0.000876,0.003106,0.000503,0.003075,36,8627,0.005941,0.006173,0.005941,0.006071,13,58512,,,,,,,JIN
0,0.074913,0.074931,0.07465,0.074776,42,-,0.018268,0.018298,0.006544,0.007468000000000001,12,7548,0.004252,0.004735,0.00387,0.003889,21,6335,,,,,,,0.004373,0.004643,0.004089,0.0046,162,26223,,,,,,,AGLC
0,0.607511,1.01,0.605883,0.8730399999999999,39428,-,0.798279,0.929899,0.721409,0.929899,64502,1243880,0.153655,0.220888,0.122088,0.170043,3095,352084,,,,,,,,,,,,,,,,,,,PCOIN
0,0.134491,0.950813,0.134491,0.672578,24940,53797,1.08,1.11,0.211767,0.39221500000000004,1062,432061,0.967779,1.06,0.949666,1.01,4645,390802,0.937839,1.04,0.757469,0.8800520000000001,4600,433058,,,,,,,,,,,,,DALC
0,0.00021,0.000308,0.000207,0.000259,628,-,0.000282,0.000328,0.00012,0.000182,843,13715,,,,,,,9e-06,9e-06,9e-06,9e-06,0,609,,,,,,,3.4e-08,4.3e-08,3.2e-08,4e-08,374,-,SHND
0,0.000218,0.000435,0.000217,0.000217,13356,-,0.000157,0.000199,0.000118,0.000118,68,-,0.000224,0.000348,0.000172,0.000175,584,35809,0.00128,0.001345,0.001191,0.001219,94,204730,,,,,,,,,,,,,BRAT
0,0.000537,0.0013,0.000537,0.000991,80024,-,0.000293,0.000399,0.00029,0.000298,1190,38046,0.001113,0.001156,0.000871,0.000909,1937,144634,,,,,,,,,,,,,,,,,,,ROOFS
0,0.063449,0.065535,0.036,0.036,-,1354,0.069882,0.074972,0.068081,0.073473,-,1551,0.10376,0.107768,0.065663,0.070765,-,2349,2.1,3.05,1.46,1.66,-,54895,0.12322,0.14205,0.114957,0.128323,15,46129,0.011819,0.011819,0.006423,0.006462999999999999,0,5764,ELC
0,0.000662,0.000663,0.00066,0.000661,24,9,0.000974,0.001068,0.000819,0.001068,125,1960,0.000263,0.000264,0.000196,0.000197,2,1532,7.2e-05,9.3e-05,7.2e-05,9.2e-05,23,1254,0.000654,0.000741,0.000505,0.000646,2013,251774,,,,,,,808
0,0.414931,0.416154,0.409637,0.41367,14309,-,1.51,1.69,1.19,1.21,6392,1109150,0.148387,0.150203,0.121526,0.147977,565,136964,,,,,,,,,,,,,,,,,,,TRDT
0,0.001883,0.013766,0.001766,0.009816,4218,-,0.004472,0.006128,0.003226,0.003995,456,14258,0.002097,0.00212,0.001573,0.0021100000000000003,374,6686,0.029609,0.030252,0.016046,0.019339,41647,856893,,,,,,,,,,,,,LBTC
0,0.001598,0.001667,0.00148,0.001667,75,4979,0.001744,0.001752,0.001564,0.001713,59,7438,0.001096,0.001633,0.001063,0.001417,83,7303,0.002106,0.002947,0.001619,0.001737,346,21810,0.000826,0.002659,0.000584,0.000792,361,13774,0.000218,0.000247,0.000194,0.00022,1294,5013,CON
0,0.012943,0.013077,0.012477,0.012477,70497,-,0.009765,0.01191,0.007604,0.011829000000000001,14079,589349,0.002334,0.004169,0.002326,0.0026920000000000004,40802,142629,0.006829,0.014876,0.005793,0.014875999999999999,59780,420256,,,,,,,,,,,,,VUC
0,0.043502,0.154371,0.043269,0.092999,54589,-,0.102059,0.130991,0.067627,0.067868,678,213653,0.084551,0.097858,0.074317,0.075964,774,177000,,,,,,,,,,,,,,,,,,,EAGLE
0,0.058754,0.05882,0.058501,0.058526,340,3536,0.016988,0.031339,0.015458,0.019497999999999998,149,2557,0.014949,0.02045,0.014949,0.016263,279,5318,0.014457,0.014847,0.014287,0.014374000000000001,259,11474,0.006236,0.006614,0.006232,0.006553,24,6877,0.000773,0.000773,0.000683,0.000685,1,943,ACOIN
0,0.007179,0.009639,0.007021,0.007031,393,12627,0.017269,0.023287,0.014498,0.017077000000000002,1855,49728,0.017047,0.017346,0.011078,0.014013999999999999,5900,71943,0.023586,0.024198,0.01746,0.017573,2613,110176,0.059821,0.064589,0.046618,0.050152999999999996,11373,335973,,,,,,,ERY
0,0.008126,0.008248,0.008126,0.008169,5,1005,0.084451,0.08449,0.010128,0.044454,37,16615,0.00501,0.005352,0.003997,0.004046,2,2792,0.0021,0.002224,0.00096,0.0012980000000000001,4,1335,0.013891,0.015887,0.013637,0.015038,2,12124,,,,,,,CMT
0,0.023402,0.023586,0.023402,0.02355,2752,-,0.072038,0.084022,0.071887,0.08274400000000001,1665,360189,0.018241,0.018241,0.013402,0.014911,70,91204,0.028063,0.046418,0.028063,0.034162,187,140313,,,,,,,,,,,,,BAS
0,6.12,6.63,5.9,6.48,1262670,-,3.2,4.2,2.75,3.83,1018280,-,0.032812,0.036213,0.029492,0.030412,8204,164061,,,,,,,,,,,,,,,,,,,HBC
0,0.003064,0.003065,0.001308,0.001314,8,-,0.000228,0.000409,0.000192,0.000192,5,-,0.000213,0.000279,0.000211,0.000276,7,-,3.8e-05,3.8e-05,3.7e-05,3.7e-05,0,-,2.7e-05,2.7e-05,2.7e-05,2.7000000000000002e-05,0,-,0.022731,0.069226,0.015116,0.040293999999999996,27070,125793,FLAX
0,0.015034,0.015368,0.01501,0.015326,1352,-,0.125448,0.157184,0.110714,0.110785,258,14941,0.204956,0.217332,0.176507,0.216942,44,35293,0.042415,0.066394,0.041172,0.045811000000000004,2244,455517,0.030209,0.03291,0.025385,0.028145,13315,264928,0.004106,0.004917,0.003539,0.004744,144,102369,ADCN
0,0.013966,0.015739,0.012489,0.014566999999999998,1249,10235,0.010833,0.012273,0.009447,0.011551,132,8428,0.001268,0.001342,0.001268,0.001338,1,1103,0.0293,0.03516,0.0293,0.030967,3038,29335,0.003364,0.003384,0.003333,0.003368,2,4105,0.037369,0.040096,0.032607,0.036719999999999996,32,45597,GP
0,0.001647,0.001858,0.001121,0.00128,1974,11285,0.000119,0.000138,0.000118,0.000138,1,1092,0.000253,0.000253,0.000143,0.000144,15,2450,0.000208,0.000209,0.000208,0.00020899999999999998,0,2248,0.00042,0.000426,0.000348,0.00035099999999999997,9,5020,0.000705,0.000719,0.000604,0.000618,1,8732,XCO
